state,yr,qtr,index_nsa,index_sa
SC,1991,3,102.13,101.53
SC,1991,4,102.58,102.26
SC,1992,1,103.07,103.07
SC,1992,2,103.5,103.39
SC,1992,3,104.99,104.38
SC,1992,4,105.84,105.57
SC,1993,1,105.43,105.37
SC,1993,2,105.95,105.77
SC,1993,3,107.78,107.2
SC,1993,4,108.4,108.22
SC,1994,1,109.04,108.92
SC,1994,2,110.72,110.47
SC,1994,3,111.17,110.6
SC,1994,4,111.53,111.43
SC,1995,1,113.21,113.03
SC,1995,2,114.26,113.92
SC,1995,3,115.15,114.61
SC,1995,4,114.88,114.83
SC,1996,1,117.25,117.06
SC,1996,2,118.56,118.14
SC,1996,3,119.25,118.72
SC,1996,4,122.14,122.12
SC,1997,1,122.21,122.05
SC,1997,2,123.05,122.53
SC,1997,3,124.08,123.54
SC,1997,4,125.31,125.29
SC,1998,1,126.64,126.55
SC,1998,2,128.59,127.97
SC,1998,3,130.5,129.91
SC,1998,4,131.84,131.86
SC,1999,1,133.2,133.16
SC,1999,2,136.64,135.94
SC,1999,3,138.34,137.7
SC,1999,4,138.93,138.94
SC,2000,1,140.81,140.81
SC,2000,2,143.85,143.08
SC,2000,3,144.44,143.72
SC,2000,4,144.93,145.01
SC,2001,1,146.29,146.24
SC,2001,2,148.37,147.65
SC,2001,3,149.91,149.13
SC,2001,4,149.75,149.81
SC,2002,1,152.2,152.12
SC,2002,2,152.82,152.18
SC,2002,3,154.31,153.49
SC,2002,4,155.66,155.66
SC,2003,1,155.55,155.43
SC,2003,2,158.43,157.86
SC,2003,3,160.16,159.38
SC,2003,4,160.46,160.27
SC,2004,1,163.44,163.43
SC,2004,2,165.41,164.75
SC,2004,3,169.44,168.7
SC,2004,4,170.97,170.7
SC,2005,1,173.08,173.15
SC,2005,2,177.26,176.44
SC,2005,3,180.73,179.98
SC,2005,4,185.83,185.57
SC,2006,1,188.04,188.18
SC,2006,2,192.06,191.04
SC,2006,3,193.51,192.6
SC,2006,4,197.21,197.15
SC,2007,1,198.02,198.19
SC,2007,2,202.22,201.1
SC,2007,3,201.87,200.77
SC,2007,4,199.54,199.51
SC,2008,1,200.12,200.53
SC,2008,2,199.42,198.29
SC,2008,3,196.51,195.17
SC,2008,4,189.5,189.45
SC,2009,1,192.3,193.06
SC,2009,2,191.03,189.89
SC,2009,3,191.42,189.8
SC,2009,4,185.99,185.9
SC,2010,1,183.09,184.24
SC,2010,2,182.69,181.54
SC,2010,3,179.83,177.96
SC,2010,4,179.1,179.07
SC,2011,1,168.92,170.38
SC,2011,2,170.12,168.83
SC,2011,3,172.04,170.05
SC,2011,4,173.16,173.26
SC,2012,1,167,168.68
SC,2012,2,175.47,173.92
SC,2012,3,175.32,173.14
SC,2012,4,172.18,172.57
SC,2013,1,174.77,176.5
SC,2013,2,181.46,179.66
SC,2013,3,184.57,182.26
SC,2013,4,180.37,181.14
SC,2014,1,180.58,182.02
SC,2014,2,187.06,185.25
SC,2014,3,190.14,187.78
SC,2014,4,189.83,190.92
SC,2015,1,194.17,195.29
SC,2015,2,199.38,197.57
SC,2015,3,199.39,197.1
SC,2015,4,202.97,204.15
SC,2016,1,205.15,206.01
SC,2016,2,208.94,207.19
SC,2016,3,212.48,210.25
SC,2016,4,213.29,214.38
SC,2017,1,215.81,216.52
SC,2017,2,220.93,219.21
SC,2017,3,226.42,224.2
SC,2017,4,226.7,227.71
SC,2018,1,230.95,231.7
SC,2018,2,237.49,235.63
SC,2018,3,241.18,238.89
SC,2018,4,241.8,242.84
SC,2019,1,245.01,245.94
SC,2019,2,252.07,249.9
SC,2019,3,254.26,251.85
SC,2019,4,255.03,256.22
SC,2020,1,261,262.15
SC,2020,2,267.55,264.92
SC,2020,3,277.44,274.86
SC,2020,4,281.74,283.28
SC,2021,1,292.77,294.05
SC,2021,2,314.57,311.29
SC,2021,3,328.23,325.11
SC,2021,4,342.91,345.05
SC,2022,1,358.45,360.02
SC,2022,2,379.39,375.21
SC,2022,3,388.16,384.47
SC,2022,4,384.71,387.29
SC,2023,1,395.79,397.49
SC,2023,2,406.65,402.08
SC,2023,3,413.95,409.97
SD,1991,1,100,100
SD,1991,2,103.44,102.65
SD,1991,3,103.91,103.75
SD,1991,4,102.94,103.1
SD,1992,1,107.68,107.7
SD,1992,2,107.84,107.03
SD,1992,3,110.35,110.16
SD,1992,4,111.47,111.63
SD,1993,1,113.18,113.21
SD,1993,2,117,116.14
SD,1993,3,117.85,117.6
SD,1993,4,120.76,120.99
SD,1994,1,123.57,123.58
SD,1994,2,125.74,124.81
SD,1994,3,125.86,125.56
SD,1994,4,128.35,128.68
SD,1995,1,126.04,126
SD,1995,2,131.77,130.82
SD,1995,3,130.28,129.91
SD,1995,4,132.33,132.71
SD,1996,1,134,133.97
SD,1996,2,135.4,134.42
SD,1996,3,138.11,137.69
SD,1996,4,137.63,138.03
SD,1997,1,136.99,137.02
SD,1997,2,141.08,140.05
SD,1997,3,142.2,141.7
SD,1997,4,141.89,142.28
SD,1998,1,145.83,145.96
SD,1998,2,146.66,145.6
SD,1998,3,146.08,145.44
SD,1998,4,145.77,146.21
SD,1999,1,150.59,150.82
SD,1999,2,152.38,151.32
SD,1999,3,153.67,152.77
SD,1999,4,153.77,154.32
SD,2000,1,155.6,155.96
SD,2000,2,159.77,158.66
SD,2000,3,162.16,161.02
SD,2000,4,160.28,160.95
SD,2001,1,162.95,163.4
SD,2001,2,165.98,164.83
SD,2001,3,167.81,166.51
SD,2001,4,168.98,169.7
SD,2002,1,168.57,169.14
SD,2002,2,173.89,172.66
SD,2002,3,173.58,172.19
SD,2002,4,174.34,175.02
SD,2003,1,175.55,176.24
SD,2003,2,179.99,178.77
SD,2003,3,184.49,182.93
SD,2003,4,184.18,184.83
SD,2004,1,185.41,186.22
SD,2004,2,189.58,188.34
SD,2004,3,194.65,192.96
SD,2004,4,193.61,194.22
SD,2005,1,195.94,196.85
SD,2005,2,202.62,201.36
SD,2005,3,202.97,201.16
SD,2005,4,208.03,208.69
SD,2006,1,207.25,208.16
SD,2006,2,212.63,211.4
SD,2006,3,214.36,212.41
SD,2006,4,214.22,214.89
SD,2007,1,215.85,216.76
SD,2007,2,218.56,217.38
SD,2007,3,221.31,219.23
SD,2007,4,220.46,221.19
SD,2008,1,221.87,222.74
SD,2008,2,223.43,222.27
SD,2008,3,224.65,222.55
SD,2008,4,220.04,220.74
SD,2009,1,221.22,222.1
SD,2009,2,223.74,222.56
SD,2009,3,221.88,219.9
SD,2009,4,222.72,223.33
SD,2010,1,221.85,222.75
SD,2010,2,221.12,219.93
SD,2010,3,220.52,218.63
SD,2010,4,215.96,216.48
SD,2011,1,217.04,217.97
SD,2011,2,218.72,217.51
SD,2011,3,220.97,219.09
SD,2011,4,222.34,222.82
SD,2012,1,218.13,219.19
SD,2012,2,224.11,222.77
SD,2012,3,227.45,225.51
SD,2012,4,226.04,226.5
SD,2013,1,227.38,228.63
SD,2013,2,232.89,231.4
SD,2013,3,237.44,235.36
SD,2013,4,237.7,238.18
SD,2014,1,237.47,238.98
SD,2014,2,243.76,242.01
SD,2014,3,244.11,241.99
SD,2014,4,246.65,247.1
SD,2015,1,246.54,248.32
SD,2015,2,252.39,250.42
SD,2015,3,254.79,252.55
SD,2015,4,255.73,256.24
SD,2016,1,260.2,262.24
SD,2016,2,263.8,261.53
SD,2016,3,269.57,267.22
SD,2016,4,268.46,269.05
SD,2017,1,269.39,271.63
SD,2017,2,280.13,277.49
SD,2017,3,281.87,279.39
SD,2017,4,281.46,282.34
SD,2018,1,284.99,287.34
SD,2018,2,292.85,289.85
SD,2018,3,299.56,296.89
SD,2018,4,299,300.26
SD,2019,1,299.79,302.25
SD,2019,2,310.46,307
SD,2019,3,309.74,306.95
SD,2019,4,310.92,312.58
SD,2020,1,312.34,314.82
SD,2020,2,324.35,320.51
SD,2020,3,333.8,330.8
SD,2020,4,340.88,342.98
SD,2021,1,359.43,362.21
SD,2021,2,375.35,370.73
SD,2021,3,395.49,391.95
SD,2021,4,405.81,408.52
SD,2022,1,419.38,422.57
SD,2022,2,445.28,439.55
SD,2022,3,451.37,447.43
SD,2022,4,443.68,446.87
SD,2023,1,457.99,461.35
SD,2023,2,473.41,467.15
SD,2023,3,474.26,470.15
TN,1991,1,100,100
TN,1991,2,100.55,100.25
TN,1991,3,100.94,100.41
TN,1991,4,101.75,101.57
TN,1992,1,102.45,102.43
TN,1992,2,102.45,102.15
TN,1992,3,104.54,103.98
TN,1992,4,104.69,104.52
TN,1993,1,104.73,104.7
TN,1993,2,106.89,106.57
TN,1993,3,108.52,107.92
TN,1993,4,109.7,109.56
TN,1994,1,111.3,111.26
TN,1994,2,113.16,112.77
TN,1994,3,115,114.4
TN,1994,4,115.77,115.67
TN,1995,1,117.88,117.83
TN,1995,2,119.23,118.75
TN,1995,3,121.14,120.53
TN,1995,4,122.72,122.69
TN,1996,1,123.72,123.65
TN,1996,2,125.85,125.26
TN,1996,3,127.55,126.98
TN,1996,4,127.76,127.73
TN,1997,1,129.25,129.17
TN,1997,2,131.15,130.46
TN,1997,3,131.25,130.73
TN,1997,4,131.77,131.75
TN,1998,1,133.34,133.25
TN,1998,2,135.75,134.98
TN,1998,3,136.75,136.3
TN,1998,4,137.78,137.7
TN,1999,1,139.62,139.53
TN,1999,2,140.97,140.18
TN,1999,3,142.23,141.78
TN,1999,4,143.43,143.33
TN,2000,1,143.99,143.86
TN,2000,2,146.09,145.33
TN,2000,3,146.34,145.87
TN,2000,4,146.74,146.58
TN,2001,1,147.68,147.6
TN,2001,2,149.02,148.28
TN,2001,3,149.5,148.93
TN,2001,4,150.98,150.86
TN,2002,1,151.86,151.81
TN,2002,2,153.05,152.3
TN,2002,3,155.11,154.44
TN,2002,4,154.91,154.82
TN,2003,1,156.88,156.9
TN,2003,2,159.28,158.44
TN,2003,3,160.74,159.93
TN,2003,4,162.57,162.59
TN,2004,1,163.26,163.37
TN,2004,2,167.13,166.12
TN,2004,3,169.85,168.95
TN,2004,4,170.55,170.63
TN,2005,1,174.05,174.34
TN,2005,2,178.01,176.75
TN,2005,3,181.15,180.11
TN,2005,4,184.22,184.42
TN,2006,1,187.67,188.14
TN,2006,2,192.55,190.99
TN,2006,3,194.45,193.28
TN,2006,4,195.89,196.1
TN,2007,1,197.71,198.5
TN,2007,2,202.73,200.86
TN,2007,3,202.03,200.77
TN,2007,4,199.65,199.79
TN,2008,1,197.54,198.69
TN,2008,2,198.1,196.07
TN,2008,3,195.37,194.09
TN,2008,4,190.53,190.48
TN,2009,1,188.67,190.27
TN,2009,2,189.94,187.75
TN,2009,3,188.64,187.32
TN,2009,4,187.09,186.96
TN,2010,1,182.43,184.34
TN,2010,2,186.69,184.35
TN,2010,3,182.15,180.79
TN,2010,4,179.9,179.73
TN,2011,1,175.57,177.71
TN,2011,2,178.3,175.83
TN,2011,3,180.63,179.25
TN,2011,4,177.98,177.9
TN,2012,1,174.79,176.99
TN,2012,2,182.46,179.82
TN,2012,3,183.09,181.64
TN,2012,4,183.4,183.5
TN,2013,1,184.43,186.66
TN,2013,2,191.78,188.98
TN,2013,3,192.06,190.49
TN,2013,4,192.01,192.39
TN,2014,1,192.35,194.37
TN,2014,2,199.47,196.67
TN,2014,3,199.68,198.02
TN,2014,4,199.86,200.4
TN,2015,1,203.19,205.03
TN,2015,2,208.96,206.19
TN,2015,3,211.58,209.87
TN,2015,4,211.74,212.35
TN,2016,1,214.88,216.53
TN,2016,2,222.43,219.74
TN,2016,3,225.79,224.01
TN,2016,4,227.19,227.77
TN,2017,1,229.71,231.25
TN,2017,2,238.84,236.2
TN,2017,3,242.19,240.34
TN,2017,4,244.88,245.4
TN,2018,1,247.71,249.23
TN,2018,2,255.33,252.62
TN,2018,3,260.01,258.15
TN,2018,4,262.11,262.63
TN,2019,1,265.47,266.94
TN,2019,2,274.17,271.26
TN,2019,3,277.28,275.39
TN,2019,4,280.38,281.1
TN,2020,1,286.12,287.48
TN,2020,2,294.22,290.98
TN,2020,3,304.74,302.76
TN,2020,4,314.89,316.05
TN,2021,1,328.85,330.07
TN,2021,2,353.58,349.58
TN,2021,3,372.51,370.13
TN,2021,4,389.73,391.61
TN,2022,1,411.26,412.46
TN,2022,2,435.98,430.87
TN,2022,3,438.07,435.33
TN,2022,4,434.86,437.34
TN,2023,1,441.71,442.71
TN,2023,2,450.26,444.92
TN,2023,3,454.82,451.97
TX,1991,1,100,100
TX,1991,2,100.65,100.07
TX,1991,3,101.05,100.28
TX,1991,4,100.56,100.05
TX,1992,1,101.93,101.92
TX,1992,2,102.23,101.64
TX,1992,3,103.39,102.6
TX,1992,4,104.07,103.55
TX,1993,1,103.9,103.89
TX,1993,2,105.67,105.06
TX,1993,3,106.96,106.13
TX,1993,4,107.82,107.31
TX,1994,1,108.43,108.41
TX,1994,2,109.59,108.93
TX,1994,3,110.25,109.38
TX,1994,4,110.36,109.9
TX,1995,1,110.36,110.32
TX,1995,2,111.47,110.78
TX,1995,3,112.47,111.58
TX,1995,4,112.66,112.24
TX,1996,1,112.92,112.86
TX,1996,2,114.16,113.41
TX,1996,3,114.86,113.94
TX,1996,4,114.54,114.19
TX,1997,1,114.85,114.77
TX,1997,2,116.4,115.61
TX,1997,3,117.18,116.24
TX,1997,4,117.94,117.62
TX,1998,1,119.59,119.51
TX,1998,2,121.84,120.95
TX,1998,3,123.99,123
TX,1998,4,125.08,124.79
TX,1999,1,126.68,126.61
TX,1999,2,129.73,128.74
TX,1999,3,131.68,130.62
TX,1999,4,133.3,133
TX,2000,1,135.57,135.53
TX,2000,2,138.7,137.6
TX,2000,3,141.15,140.01
TX,2000,4,142.3,141.99
TX,2001,1,143.79,143.77
TX,2001,2,146.64,145.44
TX,2001,3,147.76,146.54
TX,2001,4,147.93,147.63
TX,2002,1,148.72,148.74
TX,2002,2,151.61,150.33
TX,2002,3,152.44,151.18
TX,2002,4,152.78,152.5
TX,2003,1,153.2,153.24
TX,2003,2,155.19,153.84
TX,2003,3,156.1,154.8
TX,2003,4,155.99,155.73
TX,2004,1,156.97,157.03
TX,2004,2,159.94,158.51
TX,2004,3,161.21,159.86
TX,2004,4,161.62,161.38
TX,2005,1,163.23,163.33
TX,2005,2,167.32,165.79
TX,2005,3,169.8,168.33
TX,2005,4,171.22,171.01
TX,2006,1,173.81,174.01
TX,2006,2,177.74,176.03
TX,2006,3,180.24,178.62
TX,2006,4,182.06,181.88
TX,2007,1,184.36,184.73
TX,2007,2,188.2,186.23
TX,2007,3,189.25,187.43
TX,2007,4,188.52,188.44
TX,2008,1,187.28,187.87
TX,2008,2,189.65,187.42
TX,2008,3,189.93,188.03
TX,2008,4,185.97,185.99
TX,2009,1,185.25,186.07
TX,2009,2,188.37,185.9
TX,2009,3,188.02,186.06
TX,2009,4,187.14,187.31
TX,2010,1,186.15,187.13
TX,2010,2,190.08,187.34
TX,2010,3,188.54,186.58
TX,2010,4,182.71,182.95
TX,2011,1,181.47,182.51
TX,2011,2,186.36,183.54
TX,2011,3,185.35,183.45
TX,2011,4,184.82,185.15
TX,2012,1,186.16,187.2
TX,2012,2,192.19,189.19
TX,2012,3,194.68,192.75
TX,2012,4,195.54,195.94
TX,2013,1,197.61,198.6
TX,2013,2,205.18,202.02
TX,2013,3,206.64,204.58
TX,2013,4,208.74,209.28
TX,2014,1,212.56,213.46
TX,2014,2,217.96,214.66
TX,2014,3,221.66,219.46
TX,2014,4,222.25,222.93
TX,2015,1,226.35,227.11
TX,2015,2,234.28,230.82
TX,2015,3,236.66,234.29
TX,2015,4,236.98,237.84
TX,2016,1,241.22,241.84
TX,2016,2,249.48,245.85
TX,2016,3,252.95,250.48
TX,2016,4,252.74,253.72
TX,2017,1,257.49,257.93
TX,2017,2,267.75,263.97
TX,2017,3,269.64,267.08
TX,2017,4,270.86,271.9
TX,2018,1,275.8,276.11
TX,2018,2,283.25,279.33
TX,2018,3,284.86,282.25
TX,2018,4,284.46,285.52
TX,2019,1,288.79,289.04
TX,2019,2,295.93,291.85
TX,2019,3,297.59,294.9
TX,2019,4,298.45,299.58
TX,2020,1,304.01,304.3
TX,2020,2,309.63,305.25
TX,2020,3,317.95,315.06
TX,2020,4,325.96,327.27
TX,2021,1,340.44,340.9
TX,2021,2,361.67,356.34
TX,2021,3,378.3,374.78
TX,2021,4,389.46,391.16
TX,2022,1,407.3,408.1
TX,2022,2,434.42,427.76
TX,2022,3,431.94,427.76
TX,2022,4,427.48,429.55
TX,2023,1,429.33,430.38
TX,2023,2,441.14,434.12
TX,2023,3,443.82,439.42
UT,1991,1,100,100
UT,1991,2,101.55,100.72
UT,1991,3,102.31,101.7
UT,1991,4,104.29,103.75
UT,1992,1,106.13,106.15
UT,1992,2,109.68,108.79
UT,1992,3,110.58,109.87
UT,1992,4,114.66,114.12
UT,1993,1,117.72,117.76
UT,1993,2,122.78,121.78
UT,1993,3,128.51,127.61
UT,1993,4,133.74,133.18
UT,1994,1,137.87,137.92
UT,1994,2,145.27,144.08
UT,1994,3,149.41,148.25
UT,1994,4,151.99,151.48
UT,1995,1,154.62,154.71
UT,1995,2,157.92,156.55
UT,1995,3,161.94,160.64
UT,1995,4,163.9,163.46
UT,1996,1,167.75,167.85
UT,1996,2,171.85,170.24
UT,1996,3,174.21,172.85
UT,1996,4,175.33,174.96
UT,1997,1,175.48,175.53
UT,1997,2,179.24,177.46
UT,1997,3,179.92,178.63
UT,1997,4,179.94,179.6
UT,1998,1,181.73,181.7
UT,1998,2,185.8,183.91
UT,1998,3,184.95,183.71
UT,1998,4,186.8,186.48
UT,1999,1,187.13,186.97
UT,1999,2,190.1,188.19
UT,1999,3,189.82,188.64
UT,1999,4,190.54,190.2
UT,2000,1,191.35,191.08
UT,2000,2,193.78,191.92
UT,2000,3,194.92,193.7
UT,2000,4,193.9,193.56
UT,2001,1,195.76,195.37
UT,2001,2,197.73,196
UT,2001,3,197.24,195.95
UT,2001,4,197.27,196.86
UT,2002,1,198.31,197.91
UT,2002,2,199.56,197.98
UT,2002,3,200.41,198.97
UT,2002,4,202.55,202.05
UT,2003,1,201.44,201.11
UT,2003,2,205.51,204.01
UT,2003,3,207.35,205.74
UT,2003,4,206.7,206.04
UT,2004,1,210.01,209.88
UT,2004,2,215.31,213.78
UT,2004,3,219.37,217.47
UT,2004,4,223.49,222.75
UT,2005,1,227.43,227.53
UT,2005,2,235.6,233.9
UT,2005,3,246.23,243.84
UT,2005,4,255.11,254.38
UT,2006,1,263.63,263.97
UT,2006,2,276.13,274.14
UT,2006,3,287.78,284.61
UT,2006,4,298.13,297.39
UT,2007,1,306.49,307.28
UT,2007,2,318.3,315.81
UT,2007,3,321.47,317.65
UT,2007,4,314.6,313.77
UT,2008,1,310.69,312.08
UT,2008,2,307.45,304.85
UT,2008,3,299.49,295.51
UT,2008,4,285.24,284.58
UT,2009,1,276.8,278.62
UT,2009,2,270.62,267.94
UT,2009,3,268.78,265
UT,2009,4,263.67,263.16
UT,2010,1,254.56,256.64
UT,2010,2,259.17,256.31
UT,2010,3,253.71,249.95
UT,2010,4,248.68,248.41
UT,2011,1,235.83,238
UT,2011,2,237.98,234.93
UT,2011,3,241.6,238.11
UT,2011,4,237.58,237.56
UT,2012,1,241.83,244
UT,2012,2,253.98,250.45
UT,2012,3,257.78,254.16
UT,2012,4,261.69,262.11
UT,2013,1,266.47,268.45
UT,2013,2,280.2,276.05
UT,2013,3,285.83,282.15
UT,2013,4,282.66,283.46
UT,2014,1,285.56,287.07
UT,2014,2,292.97,288.67
UT,2014,3,294.06,290.51
UT,2014,4,294.2,295.28
UT,2015,1,300.25,301.32
UT,2015,2,308.44,303.89
UT,2015,3,312.71,309.33
UT,2015,4,316.34,317.48
UT,2016,1,322.92,323.72
UT,2016,2,334.18,329.33
UT,2016,3,340.14,336.71
UT,2016,4,341.31,342.58
UT,2017,1,348.99,349.55
UT,2017,2,363.84,358.56
UT,2017,3,371.49,368.02
UT,2017,4,375.02,376.38
UT,2018,1,386.36,386.85
UT,2018,2,402.64,396.62
UT,2018,3,407.03,403.35
UT,2018,4,410.59,412.46
UT,2019,1,418.9,419.21
UT,2019,2,433.61,426.69
UT,2019,3,440.16,436.43
UT,2019,4,443.97,446.42
UT,2020,1,460.08,460.44
UT,2020,2,470.88,462.63
UT,2020,3,488.73,484.72
UT,2020,4,512.56,516.04
UT,2021,1,549.41,549.93
UT,2021,2,601.25,589.86
UT,2021,3,632.72,627.5
UT,2021,4,652.22,657.28
UT,2022,1,694.65,695.88
UT,2022,2,726.38,711.64
UT,2022,3,697.04,690.91
UT,2022,4,676.72,682.81
UT,2023,1,667.64,669.11
UT,2023,2,695.26,680.46
UT,2023,3,699.75,693.4
VA,1991,1,100,100
VA,1991,2,99.94,99.33
VA,1991,3,99.53,99.04
VA,1991,4,100.53,99.91
VA,1992,1,101.12,101.13
VA,1992,2,100.55,99.94
VA,1992,3,101.39,100.87
VA,1992,4,101.67,101.08
VA,1993,1,100.91,100.92
VA,1993,2,102.05,101.43
VA,1993,3,102.32,101.74
VA,1993,4,102.45,101.93
VA,1994,1,102.5,102.48
VA,1994,2,103.88,103.25
VA,1994,3,104.45,103.8
VA,1994,4,105.12,104.69
VA,1995,1,104.53,104.49
VA,1995,2,105.34,104.66
VA,1995,3,105.95,105.28
VA,1995,4,105.38,105.02
VA,1996,1,106.1,106.01
VA,1996,2,107.1,106.37
VA,1996,3,107.54,106.85
VA,1996,4,107.48,107.2
VA,1997,1,108.25,108.13
VA,1997,2,108.93,108.14
VA,1997,3,109.45,108.74
VA,1997,4,110.1,109.91
VA,1998,1,110.16,110.03
VA,1998,2,112.31,111.44
VA,1998,3,112.87,112.09
VA,1998,4,114.1,113.99
VA,1999,1,116.54,116.47
VA,1999,2,118.13,117.11
VA,1999,3,119.87,118.98
VA,1999,4,121.01,120.98
VA,2000,1,123.08,123.08
VA,2000,2,126.87,125.71
VA,2000,3,129.17,128.1
VA,2000,4,130.25,130.28
VA,2001,1,133.91,134.03
VA,2001,2,138.27,136.94
VA,2001,3,141.39,140.12
VA,2001,4,142.44,142.53
VA,2002,1,145.26,145.47
VA,2002,2,151.07,149.59
VA,2002,3,154.32,152.88
VA,2002,4,156.32,156.39
VA,2003,1,159.97,160.28
VA,2003,2,166.49,164.81
VA,2003,3,171.11,169.55
VA,2003,4,175.23,175.27
VA,2004,1,180.24,180.61
VA,2004,2,188.7,186.75
VA,2004,3,196.42,194.68
VA,2004,4,202.3,202.41
VA,2005,1,209.44,209.81
VA,2005,2,220.03,217.7
VA,2005,3,227.87,225.77
VA,2005,4,232.76,233.14
VA,2006,1,237.88,238.25
VA,2006,2,243.55,240.87
VA,2006,3,243.88,241.46
VA,2006,4,245.03,245.69
VA,2007,1,246.63,247.17
VA,2007,2,249.91,246.92
VA,2007,3,246.33,243.72
VA,2007,4,236.61,237.37
VA,2008,1,232.84,233.76
VA,2008,2,228.26,225.22
VA,2008,3,222.57,219.99
VA,2008,4,209.69,210.42
VA,2009,1,210.25,211.57
VA,2009,2,214.38,211.22
VA,2009,3,214.65,211.93
VA,2009,4,213.75,214.51
VA,2010,1,207.71,209.55
VA,2010,2,213.98,210.49
VA,2010,3,209.12,206.31
VA,2010,4,203.9,204.65
VA,2011,1,198.97,201.13
VA,2011,2,204.41,200.74
VA,2011,3,204.75,202.04
VA,2011,4,199.66,200.35
VA,2012,1,199.75,202.14
VA,2012,2,208.18,204.21
VA,2012,3,208.84,206.13
VA,2012,4,208.37,209.18
VA,2013,1,206.91,209.31
VA,2013,2,218.28,214.04
VA,2013,3,217.56,214.89
VA,2013,4,212.94,213.8
VA,2014,1,213.49,215.78
VA,2014,2,220.73,216.46
VA,2014,3,220.17,217.65
VA,2014,4,219.86,220.77
VA,2015,1,218.62,220.64
VA,2015,2,225.74,221.48
VA,2015,3,225.2,222.88
VA,2015,4,224.48,225.31
VA,2016,1,225.63,227.44
VA,2016,2,233.78,229.52
VA,2016,3,234.12,231.87
VA,2016,4,232.88,233.74
VA,2017,1,233.62,235.14
VA,2017,2,243.16,238.92
VA,2017,3,243.86,241.7
VA,2017,4,242.54,243.38
VA,2018,1,247.11,248.46
VA,2018,2,253.32,248.97
VA,2018,3,254.28,252.18
VA,2018,4,253.68,254.74
VA,2019,1,255.79,256.79
VA,2019,2,265.5,260.92
VA,2019,3,266.29,264.32
VA,2019,4,267.26,268.57
VA,2020,1,273.6,274.34
VA,2020,2,277.64,272.71
VA,2020,3,287.01,285.13
VA,2020,4,295.33,297.12
VA,2021,1,305.49,305.86
VA,2021,2,322.92,317.02
VA,2021,3,330.29,328.38
VA,2021,4,335.53,337.86
VA,2022,1,352.66,352.77
VA,2022,2,369.92,362.99
VA,2022,3,365.16,363.17
VA,2022,4,367.42,370.37
VA,2023,1,375.42,375.19
VA,2023,2,387.62,380.25
VA,2023,3,391.36,389.31
VT,1991,1,100,100
VT,1991,2,99.9,99.48
VT,1991,3,98.61,98.91
VT,1991,4,98.44,98.89
VT,1992,1,100.05,100.13
VT,1992,2,101.14,100.72
VT,1992,3,100.41,100.6
VT,1992,4,101.3,101.81
VT,1993,1,101.32,101.5
VT,1993,2,101.54,101.1
VT,1993,3,100.65,100.73
VT,1993,4,101.42,101.93
VT,1994,1,101.99,102.3
VT,1994,2,102.51,102.07
VT,1994,3,102.8,102.74
VT,1994,4,99.56,100.07
VT,1995,1,97.68,98.06
VT,1995,2,103.41,103.03
VT,1995,3,102.46,102.28
VT,1995,4,98.88,99.3
VT,1996,1,105.02,105.59
VT,1996,2,104.22,103.92
VT,1996,3,102.27,101.94
VT,1996,4,102.2,102.57
VT,1997,1,101.74,102.4
VT,1997,2,101.79,101.58
VT,1997,3,103.36,102.93
VT,1997,4,103.35,103.57
VT,1998,1,104.13,105.01
VT,1998,2,106.08,105.92
VT,1998,3,107.13,106.56
VT,1998,4,109.05,109.17
VT,1999,1,107.13,108.21
VT,1999,2,112.09,111.97
VT,1999,3,115.83,115.06
VT,1999,4,115.96,116
VT,2000,1,117.57,119.03
VT,2000,2,120.82,120.66
VT,2000,3,124.85,123.82
VT,2000,4,126.84,126.93
VT,2001,1,127.28,129.06
VT,2001,2,134.66,134.35
VT,2001,3,136.06,134.85
VT,2001,4,137.99,138.09
VT,2002,1,139.89,142.05
VT,2002,2,144.62,144.16
VT,2002,3,149.01,147.63
VT,2002,4,149.7,149.83
VT,2003,1,149.57,152.05
VT,2003,2,154.97,154.27
VT,2003,3,161.05,159.67
VT,2003,4,164.18,164.21
VT,2004,1,167.51,170.51
VT,2004,2,179.66,178.66
VT,2004,3,183.84,182.33
VT,2004,4,188.32,188.41
VT,2005,1,191.33,194.71
VT,2005,2,200.1,198.78
VT,2005,3,207,205.64
VT,2005,4,208.29,208.38
VT,2006,1,204.38,207.72
VT,2006,2,214.36,212.86
VT,2006,3,215.07,213.95
VT,2006,4,217.28,217.69
VT,2007,1,212.86,215.59
VT,2007,2,218.77,217.34
VT,2007,3,219.37,218.64
VT,2007,4,214.81,215.5
VT,2008,1,216.15,217.96
VT,2008,2,214.12,213.15
VT,2008,3,209.38,208.73
VT,2008,4,211.49,212.76
VT,2009,1,208.43,209.03
VT,2009,2,212.23,211.83
VT,2009,3,211.35,210.65
VT,2009,4,204.73,206.43
VT,2010,1,207.93,207.69
VT,2010,2,203.32,203.51
VT,2010,3,203.24,202.06
VT,2010,4,201.23,203.54
VT,2011,1,203.21,202.67
VT,2011,2,200.06,200.41
VT,2011,3,197.29,195.56
VT,2011,4,205.52,208.42
VT,2012,1,205.3,205.14
VT,2012,2,201.19,201.16
VT,2012,3,205.36,202.84
VT,2012,4,199.35,202.82
VT,2013,1,205.96,206.52
VT,2013,2,205.57,204.8
VT,2013,3,210.3,207.1
VT,2013,4,203.52,207.71
VT,2014,1,201.72,203.02
